Master PCN,Name,Final_Subdivision_Name,Unified_Group_Name,Source,Renamed
642470233,BROKEN SOUND PAR 24,BROKEN SOUND PAR 13B,BROKEN SOUND PAR,Grouped,True
642470306,BROKEN SOUND PAR 29,BROKEN SOUND PAR 24,BROKEN SOUND PAR,Grouped,True
642470223,BROKEN SOUND PAR 13-B,BROKEN SOUND PAR 13B,BROKEN SOUND PAR,Grouped,True
642470229,BROKEN SOUND PLAZA SOUTH,BROKEN SOUND PLAZA SOUTH,BROKEN SOUND PLAZA,Grouped,True
643463108,BYTEK PLAT AT BOCA COMMERCE CENTER,BYTEK PLAT AT BOCA,BYTEK PLAT AT,Grouped,True
643471801,CALDWELL HEIGHTS IN,CALDWELL HEIGHTS IN,CALDWELL HEIGHTS IN,Grouped,False
643470620,CALUSA ESTATES,CALUSA ESTATES,CALUSA ESTATES,Grouped,False
642470403,CAMBRIDGE PARK,CAMBRIDGE PARK,CAMBRIDGE PARK,Grouped,False
643473050,CAMINO DEL QUINTA,CAMINO DEL QUINTA,CAMINO DEL QUINTA,Grouped,False
643473024,CAMINO GARDENS SEC 3 PB 28 PGS 103 & 104,CAMINO GARDENS SEC 2,CAMINO GARDENS SEC,Grouped,True
643473107,CAMINO GARDENS SEC 3 ADD,CAMINO GARDENS SEC 2,CAMINO GARDENS SEC,Grouped,True
643473025,CAMINO GARDENS SEC 3 REPL,CAMINO GARDENS SEC 2,CAMINO GARDENS SEC,Grouped,True
643473013,CAMINO GARDENS SEC 1 IN PB 27 PGS 139 & 140,CAMINO GARDENS SEC 1,CAMINO GARDENS SEC,Grouped,True
643473014,CAMINO GARDENS SEC 2 IN PB 27 P 214 & 215,CAMINO GARDENS SEC 1,CAMINO GARDENS SEC,Grouped,True
643473046,CAMINO GARDENS VILLAS OR3330P1204 & OR3348P567,CAMINO GARDENS VILLAS OR3330P1204,CAMINO GARDENS VILLAS,Grouped,True
643473110,CAMINO LAKES UNIT 2,CAMINO LAKES UNIT 1,CAMINO LAKES UNIT,Grouped,True
643473109,CAMINO LAKES UNIT 1,CAMINO LAKES UNIT 1,CAMINO LAKES UNIT,Grouped,True
643473038,CAMINO NORTH COND,CAMINO NORTH COND,CAMINO NORTH COND,Grouped,False
642472408,CAMPUS HGTS IN,CAMPUS HGTS IN,CAMPUS HGTS IN,Grouped,False
643473116,CARIBBEAN AT BOCA BAYOU CONDOMINIUM,CARIBBEAN AT BOCA BAYOU,CARIBBEAN AT BOCA,Grouped,True
643470405,CARIBBEAN KEYS PLAT 1 IN,CARIBBEAN KEYS PLAT 1,CARIBBEAN KEYS PLAT,Grouped,True
643473051,ARBOR COND DECL FILED 9-15-82,CARLTON COND DECL FILED,CARLTON COND FILED,Grouped,True
643473048,LCL COND DECL FILED 9-17-81,CARLTON COND DECL FILED,CARLTON COND FILED,Grouped,True
642470410,CARLTON ESTS AT WOODFIELD COUNTRY CLUB,CARLTON ESTS AT WOODFIELD,CARLTON ESTS AT,Grouped,True
643473108,CARRIAGE HILL,CARRIAGE HILL,CARRIAGE HILL,Grouped,False
642471015,CARRIAGE HOMES REPL,CARRIAGE HOMES REPL,CARRIAGE HOMES,Grouped,True
642472323,CARRIAGE HOUSES I CONDO DECL FILED 3-18-86- IN OR4821P552,CARRIAGE HOUSES I CONDO,CARRIAGE HOUSES I,Grouped,True
643473111,CARRIAGE TRADE,CARRIAGE TRADE,CARRIAGE TRADE,Grouped,False
642472433,CARRIAGE WALK,CARRIAGE WALK,CARRIAGE WALK,Grouped,False
643471806,CASA DEL RIO COND DECL FILED 3-20-80,CASA DEL RIO COND,CASA DEL RIO,Grouped,True
642470209,CEDAR CAY,CEDAR CAY,CEDAR CAY,Grouped,False
642472311,CEDAR GROVE,CEDAR GROVE,CEDAR GROVE,Grouped,False
643470707,CEDAR RIDGE,CEDAR RIDGE,CEDAR RIDGE,Grouped,False
642471421,CENTER PARK PL 1,CENTER PARK PL 1,CENTER PARK 1,Grouped,True
643471920,CENTRE HILL COURTS COND,CENTRE HILL COURTS COND,CENTRE HILL COURTS,Grouped,True
643463338,CERCLE DE ROYAL,CERCLE DE ROYAL,CERCLE DE ROYAL,Simple,False
643472808,CHALFONTE COND,CHALFONTE COND,CHALFONTE COND,Grouped,False
643471706,CHATHAM HILLS IN,CHATHAM HILLS IN,CHATHAM HILLS IN,Grouped,False
643471707,CHATHAM HILLS SEC B IN,CHATHAM HILLS SEC B,CHATHAM HILLS SEC,Grouped,True
643472965,CITYSCAPE,CITYSCAPE,CITYSCAPE,Grouped,False
643473028,CIVIC CENTER PLAZA,CIVIC CENTER PLAZA,CIVIC CENTER PLAZA,Grouped,False
642470207,CLOISTER AT BROKEN SOUND ARVIDA COUNTRY CLUB PAR 4,CLOISTER AT BROKEN SOUND,CLOISTER AT BROKEN,Grouped,True
642470217,CLOISTER AT BROKEN SOUND REPL,CLOISTER AT BROKEN SOUND,CLOISTER AT BROKEN,Grouped,True
643472917,CLOISTER BEACH TOWERS CONDO (DEACT),CLOISTER BEACH TOWERS CONDO,CLOISTER BEACH TOWERS,Grouped,True
643473246,CLOISTER BEACH TOWERS CONDO,CLOISTER BEACH TOWERS CONDO,CLOISTER BEACH TOWERS,Grouped,True
642470411,CLUBSIDE AT WOODFIELD COUNTRY CLUB,CLUBSIDE AT WOODFIELD COUNTRY,CLUBSIDE AT WOODFIELD,Grouped,True
642470228,CLUBSIDE POINT AT BROKEN SOUND COND DECL FILED 10-24-91,CLUBSIDE POINT AT BROKEN,CLUBSIDE POINT AT,Grouped,True
642472318,COACH HOUSES OF TOWN PLACE CONDO,COACH HOUSES OF TOWN,COACH HOUSES OF,Grouped,True
642472332,COACH HOUSES OF TOWN PLACE II CONDO,COACH HOUSES OF TOWN,COACH HOUSES OF,Grouped,True
642472317,COACH HOUSES OF TOWN PLACE,COACH HOUSES OF TOWN,COACH HOUSES OF,Grouped,True
643471731,COASTAL PLANNING & ENGINEERING,COASTAL PLANNING ENGINEERING,COASTAL PLANNING ENGINEERING,Grouped,True
642470212,COLONY POINT,COLONY POINT,COLONY POINT,Grouped,False
643471921,COMMUNITY MEDICAL PLAZA COND,COMMUNITY MEDICAL PLAZA COND,COMMUNITY MEDICAL PLAZA,Grouped,True
643473243,CONDOMINIUM ON BANYAN III (DEACTIVATED),CONDOMINIUM ON BANYAN II,CONDOMINIUM ON BANYAN,Grouped,True
643473242,CONDOMINIUM ON BANYAN II (DEACTIVATED),CONDOMINIUM ON BANYAN I,CONDOMINIUM ON BANYAN,Grouped,True
643473241,CONDOMINIUM ON BANYAN I,CONDOMINIUM ON BANYAN I,CONDOMINIUM ON BANYAN,Grouped,True
643471911,BIBLE CONFERENCE ESTS IN,CONFERENCE ESTS IN,CONFERENCE ESTS IN,Grouped,True
643471912,CONFERENCE LAKE ESTS IN,CONFERENCE ESTS IN,CONFERENCE ESTS IN,Grouped,True
643471913,CONFERENCE LAKE ADD IN,CONFERENCE LAKE ESTS IN,CONFERENCE LAKE ESTS,Grouped,True
643471901,CONFERENCE RIDGE IN,CONFERENCE RIDGE IN,CONFERENCE RIDGE IN,Grouped,False
643471910,CONFERENCE ESTS IN,CONFERENCE RIDGE IN,CONFERENCE RIDGE IN,Grouped,True
643470613,CONGRESS CORP CENTRE,CONGRESS CORP CENTRE,CONGRESS CORP CENTRE,Grouped,False
643470621,CONGRESS CORPORATE PLAZA I CONDOMINIUM,CONGRESS CORPORATE PLAZA I,CONGRESS CORPORATE PLAZA,Grouped,True
643473031,CORINTHIAN GARDENS INC COND PAR IN 30-47-43,CORINTHIAN GARDENS INC COND,CORINTHIAN GARDENS INC,Grouped,True
642471407,CORK N CLEAVER RESTAURANT,CORK N CLEAVER RESTAURANT,CORK N CLEAVER,Grouped,True
643472103,CORNICHE COND DECL FILED 11-15-79,CORNICHE COND DECL FILED,CORNICHE COND FILED,Grouped,True
643472933,CARLTON COND DECL FILED 11-6-80,CORNICHE COND DECL FILED,CORNICHE COND FILED,Grouped,True
643470827,CORPORATE PLAZA COND DECL FILED 8-30-82,CORPORATE PLAZA COND DECL,CORPORATE PLAZA COND,Grouped,True
642471213,COUNTESS DE HOERNLE PARK,COUNTESS DE HOERNLE PARK,COUNTESS DE HOERNLE,Grouped,True
642472407,COUNTRY CLUB VILLAGE SEC C IN PB 27 PGS 67 & 68,COUNTRY CLUB VILLAGE REPL,COUNTRY CLUB VILLAGE,Grouped,True
642472402,COUNTRY CLUB VILLAGE REPL SEC A IN PB 25 PGS 149 & 150,COUNTRY CLUB VILLAGE REPL,COUNTRY CLUB VILLAGE,Grouped,True
642472410,COUNTRY CLUB VILLAGE SEC E,COUNTRY CLUB VILLAGE REPL,COUNTRY CLUB VILLAGE,Grouped,True
642472403,COUNTRY CLUB VILLAGE SEC B IN,COUNTRY CLUB VILLAGE REPL,COUNTRY CLUB VILLAGE,Grouped,True
642472409,COUNTRY CLUB VILLAGE SEC D,COUNTRY CLUB VILLAGE REPL,COUNTRY CLUB VILLAGE,Grouped,True
642470421,ENCLAVE AT WOODFIELD COUNTRY CLUB,COVENTRY AT WOODFIELD COUNTRY,COVENTRY AT WOODFIELD,Grouped,True
643472006,CUSHMAN ALAIN SUB IN,CUSHMAN ALAIN SUB IN,CUSHMAN ALAIN IN,Grouped,True
642473519,HEATHERWOOD COND DECL FILED 9-5-85 IN,DALEWOOD COND DECL FILED,DALEWOOD COND FILED,Grouped,True
642472423,DALEWOOD COND DECL FILED 6-19-80,DALEWOOD COND DECL FILED,DALEWOOD COND FILED,Grouped,True
643471926,WOODLET COND DECL FILED 7-2-80,DALEWOOD COND DECL FILED,DALEWOOD COND FILED,Grouped,True
642472436,DANIEL MEDICAL CENTER OFFICE DECL FILED 5-2-89 B6049P1953 1ST AMT B6078P287 2ND AMT B636,DANIEL MEDICAL CENTER OFFICE,DANIEL MEDICAL CENTER,Grouped,True
643471814,DBM,DBM,DBM,Grouped,False
643471730,DE SHIELDS WAREHOUSE PL,DE SHIELDS WAREHOUSE PL,DE SHIELDS WAREHOUSE,Grouped,True
642473509,DEERHURST,DEERHURST,DEERHURST,Grouped,False
642471409,DEERPARK ESTATES,DEERPARK ESTATES,DEERPARK ESTATES,Grouped,False
643470505,DELRAY MANORS REPLAT IN,DELRAY MANORS REPLAT 2ND,DELRAY MANORS 2ND,Grouped,True
643470503,DELRAY MANORS REPLAT 2ND ADD,DELRAY MANORS REPLAT 2ND,DELRAY MANORS 2ND,Grouped,True
643470504,DELRAY MANORS 3RD ADD IN,DELRAY MANORS 3RD ADD,DELRAY MANORS 3RD,Grouped,True
643470502,DELRAY MANORS IN,DELRAY MANORS IN,DELRAY MANORS IN,Grouped,False
642470402,DEVON PLACE,DEVON PLACE,DEVON PLACE,Grouped,False
643471736,DGS PROPERTIES,DGS PROPERTIES,DGS PROPERTIES,Grouped,False
643472036,DINGMAN ACRES,DINGMAN ACRES,DINGMAN ACRES,Grouped,False
643470839,DWV PLAT,DWV PLAT,DWV PLAT,Grouped,False
643472964,EAST CITY CENTER,EAST CITY CENTER,EAST CITY CENTER,Grouped,False
643473062,EDEN CONDOMINIUM NO ONE (DEACTIVATED),EDEN CONDOMINIUM NO ONE,EDEN CONDOMINIUM NO,Grouped,True
643472962,EL-AD MIZNER ON THE GREEN CONDO (DEACTIVATED),ELAD MIZNER ON THE,ELAD MIZNER ON,Grouped,True
642470121,ELEVEN SIXTY BUILDING COND (DEACTIVATED),ELEVEN SIXTY BUILDING COND,ELEVEN SIXTY BUILDING,Grouped,True
643470710,ELSOBO PLAT,ELSOBO PLAT,ELSOBO PLAT,Grouped,False
642470423,LANDINGS AT WOODFIELD COUNTRY CLUB,ENCLAVE AT WOODFIELD COUNTRY,ENCLAVE AT WOODFIELD,Grouped,True
643473217,PLACIDE COND DECL FILED 4-26-79,ESPLANADE COND DECL FILED,ESPLANADE COND FILED,Grouped,True
642471526,ESTADA OF LOS PASEOS REPL,ESTADA OF LOS PASEOS,ESTADA OF LOS,Grouped,True
642471506,ESTADA OF LOS PASEOS PB37P110  & PB38P33,ESTADA OF LOS PASEOS,ESTADA OF LOS,Grouped,True
642471501,ESTANCIA,ESTANCIA,ESTANCIA,Grouped,False
642471613,ESTANCIA IV OF VIA VERDE,ESTANCIA II OF VIA,ESTANCIA II OF,Grouped,True
642471610,ESTANCIA II OF VIA VERDE,ESTANCIA II OF VIA,ESTANCIA II OF,Grouped,True
642472203,ESTANCIA III OF VIA VERDE,ESTANCIA IV OF VIA,ESTANCIA IV OF,Grouped,True
643472935,ESTATES OF LAKE BOCA RATON,ESTATES OF LAKE BOCA,ESTATES OF LAKE,Grouped,True
643471802,ESTERLY IN,ESTERLY IN,ESTERLY IN,Grouped,False
643473040,ESTOVILLE,ESTOVILLE,ESTOVILLE,Grouped,False
643472817,EXCELSIOR,EXCELSIOR,EXCELSIOR,Grouped,False
643472818,EXCELSIOR CONDOMINIUM,EXCELSIOR CONDOMINIUM,EXCELSIOR CONDOMINIUM,Grouped,False
642471418,EXECUTIVE COURT COND I & II DECL FILED 11-12-81 IN OR3626  P387 & 7-30-84 IN OR4300P447,EXECUTIVE COURT COND I,EXECUTIVE COURT COND,Grouped,True
643471734,F P L CALDWELL SUBSTATION,F P L CALDWELL,F P L,Grouped,True
642472333,FAIRFIELD AT BOCA PL 6 OF CEDAR GROVE,FAIRFIELD AT BOCA PL,FAIRFIELD AT BOCA,Grouped,True
642472320,FAIRFIELD AT BOCA PL 1 OF CEDAR GROVE,FAIRFIELD AT BOCA PL,FAIRFIELD AT BOCA,Grouped,True
642472330,FAIRFIELD AT BOCA PL 5 OF CEDAR GROVE,FAIRFIELD AT BOCA PL,FAIRFIELD AT BOCA,Grouped,True
642472325,FAIRFIELD AT BOCA PL 3 OF CEDAR GROVE,FAIRFIELD AT BOCA PL,FAIRFIELD AT BOCA,Grouped,True
642472324,FAIRFIELD AT BOCA PL 4 OF CEDAR GROVE,FAIRFIELD AT BOCA PL,FAIRFIELD AT BOCA,Grouped,True
642472321,FAIRFIELD AT BOCA PL 2 OF CEDAR GROVE,FAIRFIELD AT BOCA PL,FAIRFIELD AT BOCA,Grouped,True
642472328,FAIRFIELD AT BOCA PL 2 1ST ADD CEDAR GROVE,FAIRFIELD AT BOCA PL,FAIRFIELD AT BOCA,Grouped,True
642472335,FAIRFIELD GARDENS,FAIRFIELD GARDENS,FAIRFIELD GARDENS,Grouped,False
642470215,FAIRWAY BEND,FAIRWAY BEND,FAIRWAY BEND,Grouped,False
642470128,FAIRWAY COMMONS,FAIRWAY COMMONS,FAIRWAY COMMONS,Grouped,False
642470204,FAIRWAY LANDING,FAIRWAY LANDING,FAIRWAY LANDING,Grouped,False
643472922,FAIRWAYS CONDOMINIUM N 135 FT (LESS W 400 FT) BLK 5 SPANISH RIVER LAND CO,FAIRWAYS CONDOMINIUM N 135,FAIRWAYS CONDOMINIUM N,Grouped,True
642470307,FESTIVITIES,FESTIVITIES,FESTIVITIES,Grouped,False
642472434,FIFTEEN HUNDRED MEDICAL OFFICE COND DECL FILED 9-24-87 IN OR5020P1775,FIFTEEN HUNDRED MEDICAL OFFICE,FIFTEEN HUNDRED MEDICAL,Grouped,True
643472042,FIFTH AVENUE PLACE,FIFTH AVENUE PLACE,FIFTH AVENUE PLACE,Grouped,False
643472044,FIFTH AVENUE PLACE CONDOMINIUM ONE,FIFTH AVENUE PLACE CONDOMINIUM,FIFTH AVENUE PLACE,Grouped,True
642470316,FIRE PLAZA,FIRE PLAZA,FIRE PLAZA,Grouped,False
643471933,FIRST ASSEMBLY OF GOD CHURCH,FIRST ASSEMBLY OF GOD,FIRST ASSEMBLY OF,Grouped,True
642471405,FIRST FED OF BROWARD BOCA WEST,FIRST FED OF BROWARD,FIRST FED OF,Grouped,True
642472414,FLORENADA,FLORENADA,FLORENADA,Grouped,False
642472440,FLORESTA GROVE,FLORESTA GROVE,FLORESTA GROVE,Simple,False
643471914,FLORESTA ADD TO BOCA RATON,FLORESTA ADD TO BOCA,FLORESTA TO BOCA,Grouped,True
643470529,FORSYTH PARK COND DECL FILED 5-23-84,FORSYTH PARK COND DECL,FORSYTH PARK COND,Grouped,True
643472101,FOUR HUNDRED SIXTY ONE COND,FOUR HUNDRED SIXTY ONE,FOUR HUNDRED SIXTY,Grouped,True
642470940,FOX LANDING,FOX LANDING,FOX LANDING,Simple,False
643470521,"FRENCH VILLAGE COND CHATEAU I, II,III,IV & V",FRENCH VILLAGE COND CHATEAU,FRENCH VILLAGE COND,Grouped,True
642471112,GARDENS MEMORIAL PARK,GARDENS MEMORIAL PARK,GARDENS MEMORIAL PARK,Grouped,False
643473041,GATEWAY APTS COND,GATEWAY APTS COND,GATEWAY APTS COND,Grouped,False
643473015,GATEWAY VILL,GATEWAY VILL,GATEWAY VILL,Grouped,False
642470321,GENESIS,GENESIS,GENESIS,Grouped,False
643471721,GINAIRE WAREHOUSE COND PT LT 21 BLK 20 BOCA RATON HILLS SEC 2,GINAIRE WAREHOUSE COND PT,GINAIRE WAREHOUSE COND,Grouped,True
643471929,GLADES FIRST COURT A COMMERCIAL/INDUSTRIAL COND DECL FILED 12-30-88 IN OR5923,GLADES FIRST COURT A,GLADES FIRST COURT,Grouped,True
642471529,GLADES LANDING PL 3,GLADES LANDING PL 2,GLADES LANDING 2,Grouped,True
642471528,GLADES LANDING PL 2,GLADES LANDING PL 2,GLADES LANDING 2,Grouped,True
642471531,GLADES LANDING PL 4,GLADES LANDING PL 3,GLADES LANDING 3,Grouped,True
642472431,GLADES MEDICAL PLAZA COND DECL FILED 11-14-85 IN,GLADES MEDICAL PLAZA COND,GLADES MEDICAL PLAZA,Grouped,True
643471939,GLADES / ROX,GLADES ROX,GLADES ROX,Grouped,True
642470235,GLADES / ROX NORTH,GLADES ROX NORTH,GLADES ROX NORTH,Grouped,True
642471416,GLADES SOUTH PLAZA PARCEL A,GLADES SOUTH PLAZA PARCEL,GLADES SOUTH PLAZA,Grouped,True
642471417,GLADES SOUTH PLAZA PARCEL B,GLADES SOUTH PLAZA PARCEL,GLADES SOUTH PLAZA,Grouped,True
642472430,GLADES TOWERS COND DECL FILED  6-2-86 IN OR4164P438,GLADES TOWERS COND DECL,GLADES TOWERS COND,Grouped,True
642471420,GLADES-ST ANDREWS PROFESSIONAL,GLADESST ANDREWS PROFESSIONAL,GLADESST ANDREWS PROFESSIONAL,Grouped,True
642471011,GLEN OAKS,GLEN OAKS,GLEN OAKS,Grouped,False
642471013,GLEN OAKS 1ST ADD,GLEN OAKS 1ST ADD,GLEN OAKS 1ST,Grouped,True
643473042,GLENVIEW PALMS COND DECL FILED 4-2-79 OR3034P444 AMEND 3075 P525,GLENVIEW PALMS COND DECL,GLENVIEW PALMS COND,Grouped,True
643470522,GLOUCHESTER HOUSE COND,GLOUCHESTER HOUSE COND,GLOUCHESTER HOUSE COND,Grouped,False
643473030,GOLDEN ARROW COND PT LTS 1 & 10 BLK 2 GATEWAY VILLAS (PB27P211),GOLDEN ARROW COND PT,GOLDEN ARROW COND,Grouped,True
643472031,GOLDEN HARBOUR SEC 2,GOLDEN HARBOUR SEC 1,GOLDEN HARBOUR SEC,Grouped,True
643472033,GOLDEN HARBOUR SEC 4 IN,GOLDEN HARBOUR SEC 3,GOLDEN HARBOUR SEC,Grouped,True
643472030,GOLDEN HARBOUR SEC 1 IN,GOLDEN HARBOUR SEC 1,GOLDEN HARBOUR SEC,Grouped,True
643472032,GOLDEN HARBOUR SEC 3 IN PB 28 P 27 & 28,GOLDEN HARBOUR SEC 2,GOLDEN HARBOUR SEC,Grouped,True
643472034,GOLDEN HARBOUR SEC 5 IN,GOLDEN HARBOUR SEC 4,GOLDEN HARBOUR SEC,Grouped,True
642470222,GRAND OAKS OF ARVIDA COUNTRY CLUB,GRAND OAKS OF ARVIDA,GRAND OAKS OF,Grouped,True
643470817,GRAND UNION COMPANY,GRAND UNION COMPANY,GRAND UNION COMPANY,Grouped,False
643473218,GREENBRIAR COND DECL FILED 7-2-79,GREENBRIAR COND DECL FILED,GREENBRIAR COND FILED,Grouped,True
642470118,H H H COMMERCE CENTER COND DECL FILED 10-10-90,H H H COMMERCE,H H H,Grouped,True
642470404,HAMILTON PLACE,HAMILTON PLACE,HAMILTON PLACE,Grouped,False
643471738,HAMILTON & STE GEORGE OFFICE CONDOMINIUM,HAMILTON STE GEORGE OFFICE,HAMILTON STE GEORGE,Grouped,True
643471936,HARBOUR DEVELOPMENT PROPERTY,HARBOUR DEVELOPMENT PROPERTY,HARBOUR DEVELOPMENT PROPERTY,Grouped,False
643471720,HARBOUR EAST HOUSE COND W 405 FT OF SLY 245.05 FT OF TH PT OF SE 1/4 OF NE 1/4,HARBOUR EAST HOUSE COND,HARBOUR EAST HOUSE,Grouped,True
643471714,HARBOUR EAST SEC 3 IN,HARBOUR EAST SEC 2,HARBOUR EAST SEC,Grouped,True
643471713,HARBOUR EAST SEC 2 IN,HARBOUR EAST SEC 1,HARBOUR EAST SEC,Grouped,True
643471712,HARBOUR EAST SEC 1 IN,HARBOUR EAST SEC 1,HARBOUR EAST SEC,Grouped,True
643471715,HARBOUR EAST SEC 4 IN,HARBOUR EAST SEC 3,HARBOUR EAST SEC,Grouped,True
642470312,HARBOUR GREEN OF UNIVERSITY PARK,HARBOUR GREEN OF UNIVERSITY,HARBOUR GREEN OF,Grouped,True
643473114,HARBOUR HOMES OF BOCA CONDO,HARBOUR HOMES OF BOCA,HARBOUR HOMES OF,Grouped,True
643471726,HARBOUR TERRACE COND,HARBOUR TERRACE COND,HARBOUR TERRACE COND,Grouped,False
642471106,HARID CONSERVATORY PL,HARID CONSERVATORY PL,HARID CONSERVATORY,Grouped,True
643472001,HARRIS ADD IN,HARRIS ADD IN,HARRIS IN,Grouped,True
643471809,HERITAGE PLACE COND DECL FILED 9-7-84,HERITAGE PLACE COND DECL,HERITAGE PLACE COND,Grouped,True
643471711,HERMAN BOCA RATON INDUSTRIAL AREA,HERMAN BOCA RATON INDUSTRIAL,HERMAN BOCA RATON,Grouped,True
642472525,HIDDEN ACRES IN,HIDDEN ACRES IN,HIDDEN ACRES IN,Grouped,False
643463221,HIDDEN LAKE,HIDDEN LAKE,HIDDEN LAKE,Grouped,False
643471808,HIDDEN OAKS TOWNHOUSES,HIDDEN OAKS TOWNHOUSES,HIDDEN OAKS TOWNHOUSES,Grouped,False
643463207,HIDDEN VALLEY GOLF COURSE IN,HIDDEN VALLEY GOLF COURSE,HIDDEN VALLEY GOLF,Grouped,True
643463208,HIDDEN VALLEY SEC 1,HIDDEN VALLEY SEC 1,HIDDEN VALLEY SEC,Grouped,True
643463213,HIDDEN VALLEY SEC 4A IN,HIDDEN VALLEY SEC 1,HIDDEN VALLEY SEC,Grouped,True
643463214,HIDDEN VALLEY SEC 2 REPLAT IN,HIDDEN VALLEY SEC 4A,HIDDEN VALLEY SEC,Grouped,True
643463240,HIDDEN VALLEY SEC 4,HIDDEN VALLEY SEC 3,HIDDEN VALLEY SEC,Grouped,True
643463239,HIDDEN VALLEY SEC 3,HIDDEN VALLEY SEC 2,HIDDEN VALLEY SEC,Grouped,True
643463238,HIDDEN VALLEY SEC 2,HIDDEN VALLEY SEC 4A,HIDDEN VALLEY SEC,Grouped,True
642471301,HIGHWOODS SQUARE,HIGHWOODS SQUARE,HIGHWOODS SQUARE,Grouped,False
643473115,HILLSBORO EL RIO PARK SITE I,HILLSBORO EL RIO PARK,HILLSBORO EL RIO,Grouped,True
642473602,"HILLSBORO PARK ADD N DEERFIELD PB14P5-7, ADJ LTS 1 OWNRSHP COMB/W PB FARMS CO PL 10 OF",HILLSBORO PARK ADD N,HILLSBORO PARK N,Grouped,True
643463122,HOMESTEAD VILLAGE,HOMESTEAD VILLAGE,HOMESTEAD VILLAGE,Grouped,False
643473102,HORNES J R,HORNES J R,HORNES J R,Grouped,False
642472406,INDEPENDENCE ACRES ADD 1 IN,INDEPENDENCE ACRES ADD 1,INDEPENDENCE ACRES 1,Grouped,True
643472041,INDIES PL,INDIES PL,INDIES,Grouped,True
643470618,I-NINETY FIVE/YAMOTO COND,ININETY FIVEYAMOTO COND,ININETY FIVEYAMOTO COND,Grouped,True
643472929,INTRACOASTAL SOUTH COND,INTRACOASTAL NORTH COND,INTRACOASTAL NORTH COND,Grouped,True
643472039,INTRACOASTAL NORTH COND,INTRACOASTAL NORTH COND,INTRACOASTAL NORTH COND,Grouped,False
643471717,INTRACOASTAL TERRACE COND SE 1/4 OF NE 1/4 LYG WLY OF INTRACOASTAL WATERWAY,INTRACOASTAL TERRACE COND SE,INTRACOASTAL TERRACE COND,Grouped,True
643471812,J C MITCHELL ELEMENTARY SCHOOL,J C MITCHELL ELEMENTARY,J C MITCHELL,Grouped,True
643473004,J E INGRAHAM ADD AMNDED PLAT,J E INGRAHAM ADD,J E INGRAHAM,Grouped,True
643472028,J R CAMPBELLS SUB,J R CAMPBELLS SUB,J R CAMPBELLS,Grouped,True
643472002,JENNINGS PROP IN,JENNINGS PROP IN,JENNINGS PROP IN,Grouped,False
643473203,JOHNSTON HEIGHTS,JOHNSTON HEIGHTS,JOHNSTON HEIGHTS,Grouped,False
643470835,JONES PROPERTY PL,JONES PROPERTY PL,JONES PROPERTY,Grouped,True
642470418,KENSINGTON AT WOODFIELD COUNTRY CLUB,KENSINGTON AT WOODFIELD COUNTRY,KENSINGTON AT WOODFIELD,Grouped,True
642470424,KENSINGTON AT WOODFIELD COUNTRY CLUB PL 2,KENSINGTON AT WOODFIELD COUNTRY,KENSINGTON AT WOODFIELD,Grouped,True
643470826,KETAY CENTER COND DECL FILED 9-16-82,KETAY CENTER COND DECL,KETAY CENTER COND,Grouped,True
643471737,KING DAVID KOSHER HOTEL CONDOMINIUM,KING DAVID KOSHER HOTEL,KING DAVID KOSHER,Grouped,True
643472035,KINGS COURT REPLAT IN,KINGS COURT REPLAT IN,KINGS COURT IN,Grouped,True
643472024,KINGS COURT IN,KINGS COURT IN,KINGS COURT IN,Grouped,False
643472003,KINNEY & GATES SUB 2 IN,KINNEY GATES SUB 2,KINNEY GATES 2,Grouped,True
643472025,KINNEY P D & H D GATES SUB 1 IN,KINNEY P D H,KINNEY P D,Grouped,True
643470704,KNOB HILL SUB,KNOB HILL SUB,KNOB HILL,Grouped,True
643463120,KRAFT FOODSERVICE INC DISTRIBUTION FACILITY,KRAFT FOODSERVICE INC DISTRIBUTION,KRAFT FOODSERVICE INC,Grouped,True
642472221,L AMBIANCE OF VIA VERDE,L AMBIANCE OF VIA,L AMBIANCE OF,Grouped,True
643472104,LA BOCA CASA CONDO (DEACTIVATED),LA BOCA CASA CONDO,LA BOCA CASA,Grouped,True
643471611,LA FONTANA COND DECL FILED 10-3-80,LA FONTANA COND DECL,LA FONTANA COND,Grouped,True
643472813,LA FONT COND DECL FILED 11-22-83 IN,LA FONTANA COND DECL,LA FONTANA COND,Grouped,True
643471618,LAGO MAR PUD,LAGO MAR PUD,LAGO MAR PUD,Grouped,False
643472811,LAKE BOCA VILLAS,LAKE BOCA VILLAS,LAKE BOCA VILLAS,Grouped,False
642472405,LAKE FLORESTA PARK 2ND SEC IN,LAKE FLORESTA PARK 1ST,LAKE FLORESTA PARK,Grouped,True
642472404,LAKE FLORESTA PARK 1ST SEC IN,LAKE FLORESTA PARK 1ST,LAKE FLORESTA PARK,Grouped,True
643472923,"LAKE HOUSE SOUTH CONDOMINIUM SPANISH RIVER LAND CO SUB UNIT ONE E 55.02 FT OF LT 3,",LAKE HOUSE SOUTH CONDOMINIUM,LAKE HOUSE SOUTH,Grouped,True
643470813,LAKE ROGERS ISLE UNIT F,LAKE ROGERS ISLE UNIT,LAKE ROGERS ISLE,Grouped,True
643470806,LAKE ROGERS ISLE UNIT C IN,LAKE ROGERS ISLE UNIT,LAKE ROGERS ISLE,Grouped,True
